TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-25 03:31:21,1771990281034,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,vfxq6-1771990280882-713eb73547b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:21,1771990281175,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,vfxq6-1771990280882-713eb73547b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getBalance: 140.5ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:21,1771990281175,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,vfxq6-1771990280882-713eb73547b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /rewards queries: 140.6ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:21,1771990281175,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,vfxq6-1771990280882-713eb73547b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /rewards total: 144.3ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:20,1771990280882,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,vfxq6-1771990280882-713eb73547b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/rewards.rsc,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,154,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTSKNZNQH244E6VWW79T,l74QnyRqw4g7,1
2026-02-25 03:31:20,1771990280882,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,vfxq6-1771990280882-713eb73547b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,71,sfo1,284,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTKYF219BKP8ND89EQ41,NOzXduDoxRbf,2
2026-02-25 03:31:20,1771990280841,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=How%20did%20you%20take%20care%20of%20yourself%20today%3F&_rsc=1ak1d,200,rl6rb-1771990280841-d3a5e8ea3f3e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect/write.rsc,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,10,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTR9V0GEQPH0CRZ9F4BZ,l74QnyRqw4g7,1
2026-02-25 03:31:20,1771990280841,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=How%20did%20you%20take%20care%20of%20yourself%20today%3F&_rsc=1ak1d,200,rl6rb-1771990280841-d3a5e8ea3f3e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,65,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTMPYJ5K9J8DEJRTJ2TZ,Yt71aKkae1qH,1
2026-02-25 03:31:20,1771990280817,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20are%20you%20looking%20forward%20to%3F&_rsc=1ak1d,,6h2kw-1771990280817-012f105fe28a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,,,function,/reflect/write.rsc,himo-na.vercel.app,,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,10,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTQWG4NCTBFDZT8GJXDC,l74QnyRqw4g7,1
2026-02-25 03:31:20,1771990280817,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20are%20you%20looking%20forward%20to%3F&_rsc=1ak1d,,6h2kw-1771990280817-012f105fe28a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,,,middleware,middleware,himo-na.vercel.app,,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,70,sfo1,284,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTKYF219BKP8ND89EQ41,NOzXduDoxRbf,2
2026-02-25 03:31:20,1771990280709,himo-na.vercel.app/login,GET,,304,hwvml-1771990280709-ca0efcb568cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,9,sfo1,284,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTGTZER0KSDBW4JFT5XZ,NOzXduDoxRbf,1
2026-02-25 03:31:20,1771990280709,himo-na.vercel.app/login,GET,,304,hwvml-1771990280709-ca0efcb568cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/login,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,54,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:20,1771990280599,himo-na.vercel.app/manifest.webmanifest,GET,,307,9xb4q-1771990280599-0b62b5315de8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,50,sfo1,282,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTDA46M04QN55VFY51XW,hQZDarSPGa97,1
2026-02-25 03:31:20,1771990280599,himo-na.vercel.app/manifest.webmanifest,GET,,307,9xb4q-1771990280599-0b62b5315de8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/manifest.webmanifest,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,83,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:20,1771990280599,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=How%20did%20you%20take%20care%20of%20yourself%20today%3F&_rsc=1ig9m,,6h2kw-1771990280599-5f41f04741ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,,,function,/reflect/write.rsc,himo-na.vercel.app,,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,11,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTHSKVNV6F0AZHD46QXH,l74QnyRqw4g7,1
2026-02-25 03:31:20,1771990280599,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=How%20did%20you%20take%20care%20of%20yourself%20today%3F&_rsc=1ig9m,,6h2kw-1771990280599-5f41f04741ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,,,middleware,middleware,himo-na.vercel.app,,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,92,sfo1,285,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTD62Z0ZZR6GH6WMPEHV,NOzXduDoxRbf,1
2026-02-25 03:31:20,1771990280599,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20are%20you%20looking%20forward%20to%3F&_rsc=1ig9m,200,5v7nv-1771990280599-3845084e2d09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect/write.rsc,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,9,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTGR5V2Q6YGHJHPW67A0,l74QnyRqw4g7,1
2026-02-25 03:31:20,1771990280599,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20are%20you%20looking%20forward%20to%3F&_rsc=1ig9m,200,5v7nv-1771990280599-3845084e2d09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,66,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKTD50TJKJFHCQ4PXG9D8,Yt71aKkae1qH,1
2026-02-25 03:31:20,1771990280381,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,cr9ln-1771990280143-c1251c23532e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getUser: 2.5ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:20,1771990280381,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,cr9ln-1771990280143-c1251c23532e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:20,1771990280529,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,cr9ln-1771990280143-c1251c23532e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /reflect parallel queries: 146.3ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:20,1771990280530,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,cr9ln-1771990280143-c1251c23532e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /reflect total: 150.8ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:20,1771990280143,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,cr9ln-1771990280143-c1251c23532e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect.rsc,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,161,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKT575F8ZYKCV4BQ1H6HG,l74QnyRqw4g7,1
2026-02-25 03:31:20,1771990280143,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,cr9ln-1771990280143-c1251c23532e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,153,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKSYWG2NDACEM8T3QH565,Yt71aKkae1qH,1
2026-02-25 03:31:19,1771990279649,himo-na.vercel.app/login,GET,,304,jgcwh-1771990279649-ed944187f95c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,7,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKSFG9KFKEXQN9A0MGF91,Yt71aKkae1qH,1
2026-02-25 03:31:19,1771990279649,himo-na.vercel.app/login,GET,,304,jgcwh-1771990279649-ed944187f95c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/login,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,45,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:19,1771990279580,himo-na.vercel.app/manifest.webmanifest,GET,,307,5v7nv-1771990279580-b16cedf18f29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,8,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKSDBR66M9JQC9N4RHXX0,Yt71aKkae1qH,1
2026-02-25 03:31:19,1771990279580,himo-na.vercel.app/manifest.webmanifest,GET,,307,5v7nv-1771990279580-b16cedf18f29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/manifest.webmanifest,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,42,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:19,1771990279349,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,xsdrw-1771990279173-cda73f7e15cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getUser: 5.0ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:19,1771990279349,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,xsdrw-1771990279173-cda73f7e15cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:19,1771990279512,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,xsdrw-1771990279173-cda73f7e15cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /goals query: 160.7ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:19,1771990279512,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,xsdrw-1771990279173-cda73f7e15cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /goals total: 166.7ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:19,1771990279173,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,xsdrw-1771990279173-cda73f7e15cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,77,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKS0TXWERXE2E0KD08JKB,Yt71aKkae1qH,1
2026-02-25 03:31:19,1771990279173,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,xsdrw-1771990279173-cda73f7e15cc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/goals.rsc,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,180,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKS4X8YMS9GECPJCVRFVC,l74QnyRqw4g7,1
2026-02-25 03:31:14,1771990274920,himo-na.vercel.app/login,GET,,304,fqz29-1771990274920-b028d2a8ccb7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,8,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKMVQEP7MACEFVDQ1V8VJ,Yt71aKkae1qH,1
2026-02-25 03:31:14,1771990274920,himo-na.vercel.app/login,GET,,304,fqz29-1771990274920-b028d2a8ccb7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/login,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,44,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:14,1771990274850,himo-na.vercel.app/manifest.webmanifest,GET,,307,vfxq6-1771990274850-65fbce54925c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,9,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DKMSFZ6T0SFNPK8TY2T96,Yt71aKkae1qH,1
2026-02-25 03:31:14,1771990274850,himo-na.vercel.app/manifest.webmanifest,GET,,307,vfxq6-1771990274850-65fbce54925c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/manifest.webmanifest,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,43,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
